Jaccard;length_real;length_calc;user;length_dif
0.0;0;0;275409;0
0.362;623150;207278;275427;415872
0.516;118278;89367;275446;28911
0.0;0;0;275452;0
0.102;173095;55803;275484;117292
0.0;0;0;275491;0
0.664;9899;9538;275497;361
0.0;0;0;275508;0
0.0;0;0;275509;0
0.0;0;0;275562;0
0.0;0;0;275584;0
0.1;7067;5064;275662;2003
0.0;0;0;275695;0
1.0;3117;3117;275717;0
0.675;68524;54074;275726;14450
0.407;541076;272243;275755;268833
0.0;0;0;275765;0
0.0;0;0;275768;0
0.109;203539;83232;275778;120307
0.22;27434;12954;275794;14480
0.383;36674;10197;275811;26477
0.0;0;0;275822;0
0.0;0;0;275829;0
0.0;0;0;275835;0
0.119;267194;76952;275838;190242
0.198;772255;285136;275859;487119
0.568;173876;109475;275862;64401
0.918;11860;11383;275890;477
0.38;31241;21148;275926;10093
0.422;20426;19411;275953;1015
0.436;119654;78376;275959;41278
0.362;171617;56687;275982;114930
0.846;20498;10094;276002;10404
0.0;0;0;276013;0
0.0;0;0;276034;0
0.06;168994;34399;276046;134595
0.295;271830;64005;276057;207825
0.09;33631;14714;276241;18917
0.089;53021;2473;276257;50548
0.436;116300;91406;276264;24894
0.0;0;0;276280;0
0.335;191056;99559;276306;91497
0.433;15539;14633;276311;906
0.0;0;0;276375;0
0.008;65853;6046;276383;59807
0.259;90842;24829;276418;66013
0.762;7644;7079;276438;565
0.19;536065;155448;276470;380617
0.17;595110;144262;276471;450848
0.0;0;0;276499;0
0.303;442953;180284;276506;262669
1.0;1454;1454;276539;0
0.0;0;0;276554;0
0.0;0;0;276579;0
0.297;52908;28325;276592;24583
0.0;0;0;276595;0
1.0;0;0;276622;0
0.0;0;0;276654;0
0.281;75218;46570;276680;28648
0.223;326562;63754;276703;262808
0.0;0;0;276711;0
0.362;158210;67377;276717;90833
0.308;79991;38931;276726;41060
0.076;120042;33918;276728;86124
0.0;0;0;276770;0
0.0;0;0;276774;0
0.138;252570;114432;276804;138138
0.189;164001;78153;276819;85848
0.38;111854;71768;276826;40086
0.541;48691;31399;276833;17292
0.555;132852;93680;276883;39172
0.346;31699;7755;276894;23944
0.0;0;0;276906;0
0.271;243072;123752;276908;119320
0.188;8178;4928;276914;3250
0.0;0;0;276918;0
0.0;0;0;276925;0
0.472;230659;109526;276937;121133
0.318;18146;14101;276951;4045
0.402;159612;140097;276954;19515
1.0;1454;1454;277041;0
0.429;114599;76146;277049;38453
1.0;6217;6217;277074;0
0.902;11999;8937;277178;3062
0.237;259142;87773;277217;171369
0.585;494434;187742;277218;306692
0.756;8176;6865;277220;1311
0.156;34927;19752;277236;15175
0.561;6806;6449;277238;357
0.308;251577;125397;277242;126180
0.25;53546;43059;277245;10487
0.57;43389;38887;277249;4502
0.366;441242;180662;277252;260580
0.189;46501;33498;277255;13003
0.383;198080;109702;277261;88378
0.0;0;0;277264;0
0.425;62260;30590;277273;31670
0.896;40063;39696;277275;367
0.81;35828;32789;277284;3039
0.279;206066;130004;277295;76062
0.552;58581;51868;277389;6713
0.0;0;0;277436;0
0.244;44426;19809;277441;24617
0.524;29722;22541;277453;7181
1.0;3100;3100;277467;0
0.348;290930;130904;277483;160026
0.507;8076;5798;277489;2278
1.0;3623;3623;277496;0
0.201;813892;235540;277503;578352
0.39;243185;183516;277505;59669
0.0;0;0;277542;0
0.0;0;0;277546;0
0.462;34366;12882;277548;21484
0.64;47801;39874;277563;7927
0.0;0;0;277572;0
0.232;17363;11487;277575;5876
0.111;759;0;277577;759
0.206;129037;54780;277592;74257
0.25;81724;33745;277600;47979
0.03;68816;21592;277639;47224
0.408;81256;45254;277650;36002
0.0;0;0;277659;0
0.293;99652;25759;277661;73893
1.0;0;0;277689;0
0.347;381822;167544;277704;214278
0.486;69829;30017;277709;39812
0.0;0;0;277715;0
0.578;12939;9724;277735;3215
0.263;124719;44143;277787;80576
0.628;180309;141171;277821;39138
0.793;5162;3674;277823;1488
0.185;11344;8589;277832;2755
0.104;361493;70591;277997;290902
0.741;107984;41872;278002;66112
0.0;0;0;278007;0
0.322;288191;131211;278010;156980
0.478;159706;78364;278017;81342
0.287;1425140;406147;278044;1018993
0.438;301928;98343;278069;203585
0.0;0;0;278080;0
0.251;355953;141725;278109;214228
0.0;0;0;278129;0
0.055;302014;62040;278220;239974
0.207;290479;98329;278252;192150
0.423;213785;143191;278255;70594
0.235;311414;69648;278256;241766
0.428;48000;32045;278257;15955
0.0;0;0;278267;0
0.37;397598;193268;278275;204330
0.49;155790;99606;278287;56184
0.0;0;0;278292;0
0.332;55458;26322;278355;29136
1.0;0;0;278381;0
0.244;56254;27413;278402;28841
0.153;107016;37618;278444;69398
0.23;888050;315093;278457;572957
0.353;779402;342558;278460;436844
0.0;0;0;278464;0
0.122;108869;48868;278467;60001
0.0;0;0;278487;0
0.0;0;0;278494;0
0.0;0;0;278632;0
1.0;3180;3180;278716;0
0.0;0;0;278766;0
0.0;0;0;278785;0
0.456;36100;15900;278786;20200
0.239;367336;129279;278807;238057
0.0;0;0;278827;0
0.0;0;0;278837;0
0.079;169448;46235;278879;123213
0.0;0;0;278890;0
0.085;157234;61533;278906;95701
0.411;110964;48757;278910;62207
0.074;372397;107498;278940;264899
0.106;342988;57462;278946;285526
0.133;277967;63396;278958;214571
0.09;66799;21163;278972;45636
0.086;87440;18526;278976;68914
0.71;8491;7733;278983;758
0.398;713854;155561;279005;558293
0.024;54215;15620;279007;38595
0.0;0;0;279010;0
0.141;113026;32315;279015;80711
0.063;127738;19261;279021;108477
0.262;62374;27436;279022;34938
0.0;0;0;279026;0
0.338;93945;50270;279029;43675
0.492;443366;147186;279032;296180
0.083;172790;33633;279036;139157
0.0;0;0;279040;0
0.064;31261;15633;279048;15628
0.385;1267;563;279055;704
0.275;385720;86363;279061;299357
0.547;448667;290832;279076;157835
0.081;82440;13248;279098;69192
0.14;272844;87211;279130;185633
0.353;191539;106865;279147;84674
0.445;143201;67647;279157;75554
0.376;959065;377794;279168;581271
0.112;252963;51023;279186;201940
0.392;870116;295706;279191;574410
0.185;175635;58753;279232;116882
0.262;399966;138096;279235;261870
0.0;0;0;279267;0
0.435;215501;82019;279308;133482
0.0;0;0;279328;0
0.0;0;0;279367;0
0.0;0;0;279422;0
1.0;3117;3117;279450;0
0.0;0;0;279460;0
0.246;56791;18842;279468;37949
0.025;0;3117;279500;3117
0.0;0;0;279508;0
0.72;45512;21516;279510;23996
1.0;6217;6217;279528;0
0.604;44019;26611;279536;17408
0.29;126051;53912;279548;72139
0.255;775211;243306;279549;531905
0.0;0;0;279556;0
0.218;398692;206219;279565;192473
0.0;0;0;279572;0
0.59;91113;76234;279581;14879
0.545;147604;94136;279591;53468
0.249;327621;112106;279592;215515
0.037;59874;10508;279598;49366
0.651;270730;219368;279617;51362
0.384;319950;192286;279643;127664
0.0;0;0;279649;0
0.2;389718;129076;279650;260642
0.246;253358;91830;279657;161528
0.0;0;0;279665;0
0.467;253208;160358;279678;92850
0.074;4969;4383;279687;586
0.0;0;0;279730;0
0.047;49566;25892;279791;23674
0.0;0;0;279841;0
0.773;8167;5720;279855;2447
0.0;0;0;279882;0
0.2;17910;12040;279977;5870
0.283;245793;109370;279979;136423
0.241;403594;143780;279988;259814
0.258;345937;186531;279989;159406
0.104;209990;44870;279994;165120
0.193;161722;68209;279995;93513
0.0;0;0;279999;0
0.0;0;0;280008;0
0.538;51083;43438;280014;7645
0.0;0;0;280032;0
0.8;46734;34593;280046;12141
0.282;73991;42006;280051;31985
0.0;0;0;280055;0
0.0;0;0;280058;0
0.231;42083;34174;280069;7909
1.0;2497;2497;280086;0
0.153;95474;50108;280123;45366
0.151;24962;11901;280173;13061
0.0;0;0;280209;0
0.111;63070;17032;280241;46038
0.0;0;0;280244;0
0.0;0;0;280268;0
0.136;810012;138738;280269;671274
0.313;153653;60616;280284;93037
0.0;0;0;280300;0
0.235;413405;134850;280311;278555
0.117;198023;36183;280360;161840
0.275;266824;162375;280417;104449
0.0;0;0;280438;0
0.295;165388;53287;280450;112101
0.076;114337;29782;280462;84555
0.234;329806;107916;280464;221890
0.0;0;0;280509;0
0.222;80770;39237;280533;41533
0.311;200293;117364;280540;82929
0.271;32936;14583;280544;18353
0.103;155487;38860;280552;116627
0.0;0;0;280576;0
0.708;14494;9807;280600;4687
0.0;0;0;280641;0
0.625;26939;20777;280709;6162
0.754;16377;15735;280727;642
0.0;0;0;280729;0
0.175;79356;31067;280743;48289
0.382;297085;186673;280778;110412
0.264;177445;25441;280814;152004
0.0;0;0;280816;0
0.514;59552;40483;280831;19069
0.433;8873;7861;280833;1012
0.235;816501;236017;280838;580484
0.0;0;0;280847;0
0.842;15619;3269;280874;12350
0.299;174709;54269;280925;120440
0.0;0;0;280926;0
0.0;0;0;280953;0
0.125;157996;46821;280964;111175
0.0;0;0;280969;0
0.0;0;0;280970;0
1.0;23384;23384;280975;0
0.0;0;0;280979;0
0.432;43489;24793;281007;18696
0.43;303489;134791;281026;168698
0.0;0;0;281030;0
0.0;0;0;281057;0
0.6;39898;33269;281097;6629
0.0;0;0;281147;0
0.0;0;0;281168;0
0.461;240199;118293;281194;121906
0.356;230209;140749;281213;89460
0.332;378708;150209;281219;228499
0.272;490093;193902;281248;296191
0.308;166980;65199;281295;101781
0.033;64157;16484;281311;47673
0.207;141214;105152;281322;36062
0.0;0;0;281328;0
0.029;62988;5527;281342;57461
0.732;13538;9881;281346;3657
0.0;0;0;281352;0
0.0;0;0;281373;0
0.0;0;0;281374;0
0.548;233365;143952;281378;89413
0.339;349368;220565;281381;128803
1.0;6841;6841;281394;0
0.047;134174;34902;281414;99272
0.0;0;0;281496;0
0.222;57412;9089;281546;48323
0.074;249172;81787;281549;167385
0.209;412073;157187;281606;254886
0.0;0;0;281610;0
0.981;6136;5791;281615;345
0.262;158502;105062;281633;53440
0.107;278027;133549;281648;144478
0.0;0;0;281657;0
0.0;0;0;281709;0
0.336;79017;57557;281728;21460
0.36;6574;5557;281731;1017
0.245;142185;64436;281732;77749
0.274;514676;147623;281744;367053
0.0;0;0;281746;0
0.614;20696;15628;281761;5068
0.0;0;0;281779;0
0.27;285463;100212;281790;185251
0.071;10203;8413;281796;1790
0.147;208540;81461;281805;127079
0.322;102723;52272;281812;50451
1.0;3213;3273;281838;60
0.086;101939;40188;281855;61751
0.535;162509;134032;281857;28477
0.276;214775;92728;281871;122047
0.177;515337;136062;281872;379275
0.261;64007;27144;281874;36863
0.142;128408;31770;281887;96638
0.0;0;0;281947;0
0.507;70685;38633;281949;32052
0.0;0;0;281976;0
0.241;135303;47697;281982;87606
0.21;301874;117417;281987;184457
0.0;0;0;282076;0
0.0;0;0;282100;0
0.0;0;0;282124;0
0.808;6289;5964;282137;325
0.095;99540;19883;282139;79657
0.2;443010;208829;282147;234181
0.264;447031;158089;282172;288942
0.128;507196;111862;282187;395334
0.0;0;0;282189;0
0.852;12845;8262;282192;4583
0.658;12232;6142;282221;6090
0.0;0;0;282262;0
0.2;458564;190903;282265;267661
0.276;375203;139599;282286;235604
0.0;0;0;282315;0
0.0;0;0;282354;0
0.0;0;0;282359;0
0.0;0;0;282445;0
0.162;68064;26168;282465;41896
0.559;276670;175917;282477;100753
0.379;67591;33958;282486;33633
0.0;0;0;282492;0
0.243;183248;58769;282497;124479
0.301;16230;12489;282498;3741
0.0;0;0;282511;0
0.207;486264;150548;282526;335716
0.343;127639;83877;282548;43762
0.551;83167;59061;282561;24106
0.0;0;0;282568;0
0.141;187610;54005;282580;133605
0.376;458271;164551;282593;293720
0.574;117191;61285;282594;55906
1.0;837;837;282599;0
0.338;512417;177173;282606;335244
0.235;20918;14651;282609;6267
0.093;156246;46597;282636;109649
0.0;0;0;282638;0
0.453;179373;104481;282644;74892
0.0;0;0;282738;0
0.0;0;0;282741;0
0.295;73526;23505;282756;50021
0.195;461015;165048;282771;295967
0.085;52330;16728;282791;35602
0.266;43139;11913;282801;31226
0.224;11317;9914;282811;1403
0.0;0;0;282940;0
0.291;643318;269533;282943;373785
0.0;0;0;282946;0
0.418;153682;136153;282951;17529
0.122;7143;5441;282962;1702
0.235;953374;177693;282964;775681
1.0;9727;9727;282995;0
0.466;23476;19767;283010;3709
0.0;0;0;283037;0
0.318;207212;93743;283059;113469
0.5;132956;51971;283062;80985
0.485;182492;136010;283068;46482
0.0;0;0;283106;0
0.0;0;0;283128;0
0.0;0;0;283135;0
0.242;19873;11306;283140;8567
0.514;3047;1552;283153;1495
0.143;18406;13022;283162;5384
0.265;707182;195009;283200;512173
0.8;40843;37999;283219;2844
0.548;152304;114912;283232;37392
0.063;115874;22836;283243;93038
0.186;359674;199112;283257;160562
0.214;9575;6908;283268;2667
0.194;189966;65446;283273;124520
0.403;282243;153298;283319;128945
0.556;104691;64603;283338;40088
1.0;4456;4456;283344;0
0.443;149651;83073;283359;66578
0.19;797592;272965;283371;524627
0.333;338777;128396;283378;210381
0.0;0;0;283501;0
0.397;95138;33191;283504;61947
0.0;0;0;283537;0
0.0;0;0;283556;0
0.403;330055;195502;283574;134553
0.0;0;0;283575;0
0.0;0;0;283602;0
1.0;72064;26305;283616;45759
0.419;533912;280378;283620;253534
0.0;0;0;283642;0
0.397;178701;52989;283644;125712
0.0;0;0;283653;0
0.0;0;0;283655;0
0.0;0;0;283657;0
0.0;0;0;283667;0
0.445;32614;25698;283700;6916
0.222;137258;58001;283712;79257
0.075;426684;151731;283713;274953
0.133;316846;112118;283740;204728
0.536;191425;64200;283752;127225
0.074;151068;54796;283756;96272
0.402;129712;65171;283769;64541
0.216;199187;97007;283773;102180
0.193;314448;134000;283778;180448
0.0;0;0;283782;0
0.358;67282;46819;283787;20463
0.219;643478;133726;283795;509752
0.579;10214;6449;283799;3765
0.319;58518;46622;283827;11896
0.0;0;0;283829;0
1.0;0;0;283835;0
0.0;0;0;283847;0
0.72;39508;32676;283849;6832
0.0;0;0;283863;0
0.111;49252;20999;283873;28253
0.173;168050;73121;283875;94929
0.0;0;0;283879;0
0.0;0;0;283886;0
0.913;1509;1260;283898;249
0.0;0;0;283905;0
0.159;58104;26742;283938;31362
0.21;135816;43487;283957;92329
0.0;0;0;283961;0
0.0;0;0;283980;0
0.077;70081;28106;283986;41975
0.0;0;0;284009;0
0.0;0;0;284011;0
0.0;0;0;284012;0
0.094;120292;25163;284018;95129
0.0;0;0;284097;0
0.075;81640;14818;284098;66822
0.0;0;0;284105;0
0.0;0;0;284184;0
0.431;49661;30177;284200;19484
0.532;29205;15784;284201;13421
0.376;45729;25553;284240;20176
0.0;0;0;284289;0
0.0;0;0;284305;0
0.517;30233;18211;284309;12022
0.0;0;0;284317;0
0.0;0;0;284362;0
0.0;0;0;284375;0
0.0;0;0;284387;0
0.612;4811;4280;284389;531
0.0;0;0;284395;0
0.43;82586;65434;284403;17152
0.0;0;0;284414;0
0.0;0;0;284419;0
0.68;119371;99982;284425;19389
0.325;286539;157904;284431;128635
0.337;18055;9425;284461;8630
0.215;105028;53340;284484;51688
1.0;27193;13984;284497;13209
1.0;3416;3416;284501;0
0.123;152445;69704;284504;82741
0.0;0;0;284527;0
0.107;1040866;223616;284533;817250
0.418;417405;109772;284549;307633
0.221;87875;44695;284554;43180
0.977;153584;128975;284557;24609
0.559;95224;85447;284561;9777
0.14;314357;144236;284564;170121
0.01;7928;0;284584;7928
1.0;0;0;284590;0
0.284;114512;67232;284605;47280
0.167;313127;108227;284648;204900
0.616;185681;56307;284656;129374
0.0;0;0;284675;0
0.285;235650;95716;284687;139934
0.136;70939;15314;284690;55625
0.167;192507;52212;284708;140295
0.213;121373;65879;284713;55494
0.25;220683;61535;284734;159148
0.545;31458;15835;284750;15623
1.0;21996;15387;284763;6609
0.49;161638;103970;284771;57668
0.0;0;0;284811;0
0.541;63114;38591;284827;24523
0.151;366902;106455;284841;260447
0.287;223242;139264;284857;83978
0.0;0;0;284898;0
0.203;115867;46878;284909;68989
0.421;33006;15132;284922;17874
0.214;177479;81513;284963;95966
0.786;9423;8112;284964;1311
0.61;20341;15557;284966;4784
0.041;83490;25184;284971;58306
0.092;327028;71060;284972;255968
0.261;66404;46044;284981;20360
0.149;748940;114942;284982;633998
0.458;15521;8238;284986;7283
0.069;585536;124966;284987;460570
0.0;0;0;285003;0
0.304;214805;98234;285010;116571
0.485;65111;29716;285040;35395
0.169;598959;159478;285072;439481
0.201;383238;53426;285092;329812
0.084;425812;112779;285098;313033
0.355;257397;155639;285115;101758
0.594;31657;26887;285170;4770
0.0;0;0;285171;0
0.362;23392;10062;285189;13330
0.154;86024;17398;285195;68626
0.165;58702;21061;285205;37641
0.0;0;0;285213;0
0.492;13396;6317;285235;7079
0.862;35182;32344;285237;2838
0.585;50537;25732;285240;24805
0.261;1010929;247755;285243;763174
0.134;125740;50630;285244;75110
0.148;239089;111000;285245;128089
0.0;0;0;285251;0
0.146;287462;90426;285259;197036
0.573;143883;64787;285262;79096
0.449;84537;56812;285279;27725
0.523;52262;35335;285290;16927
0.0;0;0;285298;0
0.568;111877;80577;285300;31300
0.2;550587;256865;285306;293722
0.374;323170;171894;285318;151276
0.0;0;0;285319;0
0.536;231175;137599;285363;93576
0.218;383669;87608;285365;296061
0.0;0;0;285382;0
0.0;0;0;285402;0
0.138;13989;9177;285626;4812
0.315;488680;251454;285631;237226
0.0;0;0;285713;0
0.051;62382;16501;285722;45881
0.0;0;0;285733;0
0.61;110792;84544;285758;26248
0.413;297786;157781;285778;140005
0.634;124641;74404;285787;50237
0.842;28889;19289;285793;9600
0.372;15842;11745;285795;4097
0.103;452928;47196;285804;405732
0.28;140760;34344;285811;106416
0.0;0;0;285824;0
0.0;0;0;285832;0
0.0;0;0;285893;0
0.199;304708;108848;285905;195860
0.41;22701;10288;285920;12413
0.0;0;0;285938;0
0.0;0;0;285956;0
0.483;139454;110253;285971;29201
0.35;68112;6616;286036;61496
0.0;0;0;286045;0
0.0;0;0;286056;0
0.277;53402;33507;286064;19895
0.0;0;0;286066;0
0.867;24847;22872;286082;1975
0.162;22225;775;286104;21450
0.245;74231;42460;286111;31771
0.0;0;0;286116;0
0.0;0;0;286123;0
0.0;0;0;286145;0
0.514;209485;102328;286147;107157
0.214;122205;44015;286178;78190
0.313;62091;49366;286181;12725
0.447;372822;65345;286198;307477
0.393;36772;17686;286203;19086
0.314;387155;100437;286208;286718
0.139;56755;14356;286209;42399
0.0;0;0;286214;0
0.414;168746;102845;286216;65901
0.235;48106;35949;286218;12157
0.714;33124;25937;286239;7187
0.0;0;0;286324;0
0.416;188668;112098;286368;76570
0.576;13510;12629;286429;881
0.268;107003;89135;286474;17868
0.041;4745;563;286483;4182
0.416;36666;31673;286501;4993
0.0;0;0;286549;0
0.635;7325;4761;286607;2564
0.456;200240;104866;286618;95374
0.604;13391;6317;286662;7074
0.0;0;0;286778;0
0.0;0;0;286823;0
0.0;0;0;286844;0
0.184;91689;41999;286846;49690
0.246;60425;31923;286855;28502
0.567;174449;84417;286883;90032
0.208;424794;130231;286945;294563
0.378;1364323;448767;286948;915556
1.0;1881;1881;286951;0
1.0;30875;12350;287070;18525
0.321;245006;118419;287082;126587
0.0;0;0;287084;0
0.082;369597;89089;287096;280508
0.0;0;0;287100;0
0.113;124939;31303;287151;93636
0.601;126278;76214;287159;50064
0.0;0;0;287164;0
0.342;339196;205039;287188;134157
0.14;30099;17006;287199;13093
0.053;172129;67942;287201;104187
0.025;22369;5110;287206;17259
0.0;0;0;287210;0
0.375;172531;96332;287239;76199
0.125;142651;60036;287247;82615
1.0;1710;1710;287251;0
0.567;187527;119973;287253;67554
0.037;48203;19570;287269;28633
0.281;90224;54077;287272;36147
0.353;349679;95910;287280;253769
0.592;92536;53217;287289;39319
0.209;549564;217299;287295;332265
0.211;266325;112357;287298;153968
0.0;0;0;287300;0
0.0;0;0;287304;0
0.425;184262;77013;287325;107249
0.224;84237;23774;287345;60463
0.214;120254;37907;287347;82347
0.163;22674;12585;287375;10089
0.605;17285;15346;287376;1939
0.0;0;0;287401;0
0.0;0;0;287427;0
0.385;55345;20000;287430;35345
0.183;821760;217621;287438;604139
0.242;45728;19709;287444;26019
0.0;0;0;287456;0
0.379;47843;23276;287465;24567
0.089;246941;62453;287485;184488
0.122;125226;46268;287490;78958
0.0;0;0;287511;0
0.28;34276;24087;287528;10189
0.852;48041;30613;287544;17428
0.253;162852;34173;287547;128679
0.608;68522;51088;287561;17434
0.8;363;316;287562;47
0.243;344493;176834;287625;167659
0.0;0;0;287661;0
0.0;0;0;287679;0
0.423;3476;3204;287694;272
0.261;50863;24671;287695;26192
0.465;20381;10095;287703;10286
0.293;277961;110239;287707;167722
0.2;174172;43227;287718;130945
0.367;780104;272307;287722;507797
0.046;131263;32803;287733;98460
0.0;0;0;287735;0
0.287;571160;172008;287741;399152
0.0;0;0;287761;0
0.97;2024;2114;287771;90
0.0;0;0;287844;0
0.0;0;0;287845;0
0.0;0;0;287858;0
0.024;15408;6285;287865;9123
0.0;0;0;287873;0
0.0;0;0;287877;0
0.0;0;0;287882;0
0.0;0;0;287891;0
0.277;22961;12229;287924;10732
0.0;0;0;287933;0
0.0;0;0;287945;0
0.299;67322;30010;287950;37312
0.182;70275;37397;287997;32878
0.107;72904;20234;288023;52670
0.53;128022;69413;288031;58609
0.184;270417;91722;288133;178695
0.447;72877;50707;288144;22170
0.547;26687;21290;288157;5397
0.378;84579;62890;288162;21689
0.436;13156;12369;288168;787
0.0;0;0;288174;0
0.443;86751;65102;288179;21649
0.519;16349;11365;288180;4984
0.567;534075;255651;288197;278424
0.968;8761;8434;288201;327
0.159;884073;211955;288206;672118
0.108;487834;134395;288211;353439
0.0;0;0;288272;0
0.227;179712;57476;288327;122236
0.109;59376;17032;288406;42344
0.0;0;0;288410;0
0.901;8350;7153;288419;1197
0.0;0;0;288426;0
0.414;173077;56841;288430;116236
0.0;0;0;288433;0
